Id,ActivityHour,for lookup,Calories,Total Intensity,Total Steps
1503960366,4/12/2016 0:00,150396036642472,81,20,373
1503960366,4/12/2016 1:00,150396036642472.0416666667,61,8,160
1503960366,4/12/2016 2:00,150396036642472.0833333333,59,7,151
1503960366,4/12/2016 3:00,150396036642472.125,47,0,0
1503960366,4/12/2016 4:00,150396036642472.1666666667,48,0,0
1503960366,4/12/2016 5:00,150396036642472.2083333333,48,0,0
1503960366,4/12/2016 6:00,150396036642472.25,48,0,0
1503960366,4/12/2016 7:00,150396036642472.2916666667,47,0,0
1503960366,4/12/2016 8:00,150396036642472.3333333333,68,13,250
1503960366,4/12/2016 9:00,150396036642472.375,141,30,1864
1503960366,4/12/2016 10:00,150396036642472.4166666667,99,29,676
1503960366,4/12/2016 11:00,150396036642472.4583333333,76,12,360
1503960366,4/12/2016 12:00,150396036642472.5,73,11,253
1503960366,4/12/2016 13:00,150396036642472.5416666667,66,6,221
1503960366,4/12/2016 14:00,150396036642472.5833333333,110,36,1166
1503960366,4/12/2016 15:00,150396036642472.625,151,58,2063
1503960366,4/12/2016 16:00,150396036642472.6666666667,76,13,344
1503960366,4/12/2016 17:00,150396036642472.7083333333,83,16,489
1503960366,4/12/2016 18:00,150396036642472.75,124,29,1386
1503960366,4/12/2016 19:00,150396036642472.7916666667,104,39,558
1503960366,4/12/2016 20:00,150396036642472.8333333333,132,41,1733
1503960366,4/12/2016 21:00,150396036642472.875,100,31,684
1503960366,4/12/2016 22:00,150396036642472.9166666667,65,9,89
1503960366,4/12/2016 23:00,150396036642472.9583333333,81,21,338
1503960366,4/13/2016 0:00,150396036642473,69,14,144
1503960366,4/13/2016 1:00,150396036642473.0416666667,48,0,0
1503960366,4/13/2016 2:00,150396036642473.0833333333,47,0,0
1503960366,4/13/2016 3:00,150396036642473.125,53,4,36
1503960366,4/13/2016 4:00,150396036642473.1666666667,47,0,0
1503960366,4/13/2016 5:00,150396036642473.2083333333,47,0,0
1503960366,4/13/2016 6:00,150396036642473.25,48,0,0
1503960366,4/13/2016 7:00,150396036642473.2916666667,59,8,126
1503960366,4/13/2016 8:00,150396036642473.3333333333,69,12,275
1503960366,4/13/2016 9:00,150396036642473.375,136,27,1679
1503960366,4/13/2016 10:00,150396036642473.4166666667,77,15,295
1503960366,4/13/2016 11:00,150396036642473.4583333333,84,16,524
1503960366,4/13/2016 12:00,150396036642473.5,82,15,486
1503960366,4/13/2016 13:00,150396036642473.5416666667,72,10,302
1503960366,4/13/2016 14:00,150396036642473.5833333333,128,46,1577
1503960366,4/13/2016 15:00,150396036642473.625,79,13,493
1503960366,4/13/2016 16:00,150396036642473.6666666667,71,10,299
1503960366,4/13/2016 17:00,150396036642473.7083333333,87,23,695
1503960366,4/13/2016 18:00,150396036642473.75,118,25,1343
1503960366,4/13/2016 19:00,150396036642473.7916666667,73,13,258
1503960366,4/13/2016 20:00,150396036642473.8333333333,47,0,0
1503960366,4/13/2016 21:00,150396036642473.875,48,0,0
1503960366,4/13/2016 22:00,150396036642473.9166666667,74,11,437
1503960366,4/13/2016 23:00,150396036642473.9583333333,135,56,1766
1503960366,4/14/2016 0:00,150396036642474,56,4,81
1503960366,4/14/2016 1:00,150396036642474.0416666667,54,3,58
1503960366,4/14/2016 2:00,150396036642474.0833333333,47,0,0
1503960366,4/14/2016 3:00,150396036642474.125,47,0,0
1503960366,4/14/2016 4:00,150396036642474.1666666667,47,0,0
1503960366,4/14/2016 5:00,150396036642474.2083333333,47,0,0
1503960366,4/14/2016 6:00,150396036642474.25,47,0,0
1503960366,4/14/2016 7:00,150396036642474.2916666667,47,0,0
1503960366,4/14/2016 8:00,150396036642474.3333333333,47,0,0
1503960366,4/14/2016 9:00,150396036642474.375,93,14,902
1503960366,4/14/2016 10:00,150396036642474.4166666667,109,23,1106
1503960366,4/14/2016 11:00,150396036642474.4583333333,64,7,50
1503960366,4/14/2016 12:00,150396036642474.5,85,18,501
1503960366,4/14/2016 13:00,150396036642474.5416666667,137,54,1779
1503960366,4/14/2016 14:00,150396036642474.5833333333,113,22,1228
1503960366,4/14/2016 15:00,150396036642474.625,66,7,139
1503960366,4/14/2016 16:00,150396036642474.6666666667,88,25,408
1503960366,4/14/2016 17:00,150396036642474.7083333333,61,5,37
1503960366,4/14/2016 18:00,150396036642474.75,72,12,322
1503960366,4/14/2016 19:00,150396036642474.7916666667,55,1,11
1503960366,4/14/2016 20:00,150396036642474.8333333333,91,24,806
1503960366,4/14/2016 21:00,150396036642474.875,174,57,2670
1503960366,4/14/2016 22:00,150396036642474.9166666667,79,17,362
1503960366,4/14/2016 23:00,150396036642474.9583333333,50,0,0
1503960366,4/15/2016 0:00,150396036642475,60,6,83
1503960366,4/15/2016 1:00,150396036642475.0416666667,58,5,75
1503960366,4/15/2016 2:00,150396036642475.0833333333,59,7,124
1503960366,4/15/2016 3:00,150396036642475.125,47,0,0
1503960366,4/15/2016 4:00,150396036642475.1666666667,47,0,0
1503960366,4/15/2016 5:00,150396036642475.2083333333,49,1,26
1503960366,4/15/2016 6:00,150396036642475.25,47,0,0
1503960366,4/15/2016 7:00,150396036642475.2916666667,49,1,7
1503960366,4/15/2016 8:00,150396036642475.3333333333,54,5,55
1503960366,4/15/2016 9:00,150396036642475.375,50,2,21
1503960366,4/15/2016 10:00,150396036642475.4166666667,63,8,154
1503960366,4/15/2016 11:00,150396036642475.4583333333,84,23,425
1503960366,4/15/2016 12:00,150396036642475.5,74,13,270
1503960366,4/15/2016 13:00,150396036642475.5416666667,67,9,373
1503960366,4/15/2016 14:00,150396036642475.5833333333,47,0,0
1503960366,4/15/2016 15:00,150396036642475.625,47,0,0
1503960366,4/15/2016 16:00,150396036642475.6666666667,47,0,0
1503960366,4/15/2016 17:00,150396036642475.7083333333,140,47,1774
1503960366,4/15/2016 18:00,150396036642475.75,87,22,509
1503960366,4/15/2016 19:00,150396036642475.7916666667,97,32,519
1503960366,4/15/2016 20:00,150396036642475.8333333333,64,8,77
1503960366,4/15/2016 21:00,150396036642475.875,75,14,280
1503960366,4/15/2016 22:00,150396036642475.9166666667,151,66,2145
1503960366,4/15/2016 23:00,150396036642475.9583333333,182,95,2768
1503960366,4/16/2016 0:00,150396036642476,77,15,459
1503960366,4/16/2016 1:00,150396036642476.0416666667,48,0,0
1503960366,4/16/2016 2:00,150396036642476.0833333333,52,3,63
1503960366,4/16/2016 3:00,150396036642476.125,48,1,6
1503960366,4/16/2016 4:00,150396036642476.1666666667,49,1,6
1503960366,4/16/2016 5:00,150396036642476.2083333333,49,1,12
1503960366,4/16/2016 6:00,150396036642476.25,48,0,0
1503960366,4/16/2016 7:00,150396036642476.2916666667,54,4,101
1503960366,4/16/2016 8:00,150396036642476.3333333333,62,9,175
1503960366,4/16/2016 9:00,150396036642476.375,124,38,1181
1503960366,4/16/2016 10:00,150396036642476.4166666667,110,14,1295
1503960366,4/16/2016 11:00,150396036642476.4583333333,147,30,2043
1503960366,4/16/2016 12:00,150396036642476.5,119,42,1513
1503960366,4/16/2016 13:00,150396036642476.5416666667,214,90,3616
1503960366,4/16/2016 14:00,150396036642476.5833333333,82,20,580
1503960366,4/16/2016 15:00,150396036642476.625,51,0,0
1503960366,4/16/2016 16:00,150396036642476.6666666667,54,2,15
1503960366,4/16/2016 17:00,150396036642476.7083333333,79,17,380
1503960366,4/16/2016 18:00,150396036642476.75,65,10,96
1503960366,4/16/2016 19:00,150396036642476.7916666667,67,12,146
1503960366,4/16/2016 20:00,150396036642476.8333333333,81,19,385
1503960366,4/16/2016 21:00,150396036642476.875,75,13,463
1503960366,4/16/2016 22:00,150396036642476.9166666667,55,3,42
1503960366,4/16/2016 23:00,150396036642476.9583333333,56,5,92
1503960366,4/17/2016 0:00,150396036642477,47,0,0
1503960366,4/17/2016 1:00,150396036642477.0416666667,48,0,0
1503960366,4/17/2016 2:00,150396036642477.0833333333,47,0,0
1503960366,4/17/2016 3:00,150396036642477.125,49,1,8
1503960366,4/17/2016 4:00,150396036642477.1666666667,48,0,0
1503960366,4/17/2016 5:00,150396036642477.2083333333,48,0,0
1503960366,4/17/2016 6:00,150396036642477.25,48,0,0
1503960366,4/17/2016 7:00,150396036642477.2916666667,48,0,0
1503960366,4/17/2016 8:00,150396036642477.3333333333,48,0,0
1503960366,4/17/2016 9:00,150396036642477.375,48,0,0
1503960366,4/17/2016 10:00,150396036642477.4166666667,47,0,0
1503960366,4/17/2016 11:00,150396036642477.4583333333,63,9,84
1503960366,4/17/2016 12:00,150396036642477.5,76,18,260
1503960366,4/17/2016 13:00,150396036642477.5416666667,83,23,402
1503960366,4/17/2016 14:00,150396036642477.5833333333,69,10,252
1503960366,4/17/2016 15:00,150396036642477.625,73,13,191
1503960366,4/17/2016 16:00,150396036642477.6666666667,57,2,13
1503960366,4/17/2016 17:00,150396036642477.7083333333,174,71,2613
1503960366,4/17/2016 18:00,150396036642477.75,136,39,1616
1503960366,4/17/2016 19:00,150396036642477.7916666667,95,24,754
1503960366,4/17/2016 20:00,150396036642477.8333333333,191,87,2955
1503960366,4/17/2016 21:00,150396036642477.875,79,16,487
1503960366,4/17/2016 22:00,150396036642477.9166666667,58,5,70
1503960366,4/17/2016 23:00,150396036642477.9583333333,50,0,0
1503960366,4/18/2016 0:00,150396036642478,82,21,416
1503960366,4/18/2016 1:00,150396036642478.0416666667,48,0,0
1503960366,4/18/2016 2:00,150396036642478.0833333333,47,0,0
1503960366,4/18/2016 3:00,150396036642478.125,47,0,0
1503960366,4/18/2016 4:00,150396036642478.1666666667,47,0,0
1503960366,4/18/2016 5:00,150396036642478.2083333333,47,0,0
1503960366,4/18/2016 6:00,150396036642478.25,47,0,0
1503960366,4/18/2016 7:00,150396036642478.2916666667,47,0,0
1503960366,4/18/2016 8:00,150396036642478.3333333333,47,0,0
1503960366,4/18/2016 9:00,150396036642478.375,133,39,1688
1503960366,4/18/2016 10:00,150396036642478.4166666667,81,17,380
1503960366,4/18/2016 11:00,150396036642478.4583333333,73,15,328
1503960366,4/18/2016 12:00,150396036642478.5,118,40,1306
1503960366,4/18/2016 13:00,150396036642478.5416666667,70,9,268
1503960366,4/18/2016 14:00,150396036642478.5833333333,64,7,137
1503960366,4/18/2016 15:00,150396036642478.625,80,14,495
1503960366,4/18/2016 16:00,150396036642478.6666666667,78,17,277
1503960366,4/18/2016 17:00,150396036642478.7083333333,79,18,304
1503960366,4/18/2016 18:00,150396036642478.75,234,114,4074
1503960366,4/18/2016 19:00,150396036642478.7916666667,157,30,2101
1503960366,4/18/2016 20:00,150396036642478.8333333333,57,2,28
1503960366,4/18/2016 21:00,150396036642478.875,68,11,187
1503960366,4/18/2016 22:00,150396036642478.9166666667,86,19,542
1503960366,4/18/2016 23:00,150396036642478.9583333333,83,18,488
1503960366,4/19/2016 0:00,150396036642479,47,0,0
1503960366,4/19/2016 1:00,150396036642479.0416666667,49,1,22
1503960366,4/19/2016 2:00,150396036642479.0833333333,47,0,0
1503960366,4/19/2016 3:00,150396036642479.125,50,2,9
1503960366,4/19/2016 4:00,150396036642479.1666666667,47,0,0
1503960366,4/19/2016 5:00,150396036642479.2083333333,47,0,0
1503960366,4/19/2016 6:00,150396036642479.25,49,1,7
1503960366,4/19/2016 7:00,150396036642479.2916666667,75,19,316
1503960366,4/19/2016 8:00,150396036642479.3333333333,130,38,1656
1503960366,4/19/2016 9:00,150396036642479.375,79,16,367
1503960366,4/19/2016 10:00,150396036642479.4166666667,75,16,203
1503960366,4/19/2016 11:00,150396036642479.4583333333,72,13,194
1503960366,4/19/2016 12:00,150396036642479.5,143,61,1887
1503960366,4/19/2016 13:00,150396036642479.5416666667,171,65,2697
1503960366,4/19/2016 14:00,150396036642479.5833333333,76,12,409
1503960366,4/19/2016 15:00,150396036642479.625,72,12,299
1503960366,4/19/2016 16:00,150396036642479.6666666667,71,9,297
1503960366,4/19/2016 17:00,150396036642479.7083333333,90,13,732
1503960366,4/19/2016 18:00,150396036642479.75,120,30,1280
1503960366,4/19/2016 19:00,150396036642479.7916666667,93,31,397
1503960366,4/19/2016 20:00,150396036642479.8333333333,159,69,2487
1503960366,4/19/2016 21:00,150396036642479.875,94,16,826
1503960366,4/19/2016 22:00,150396036642479.9166666667,58,4,52
1503960366,4/19/2016 23:00,150396036642479.9583333333,120,48,1369
1503960366,4/20/2016 0:00,150396036642480,54,2,16
1503960366,4/20/2016 1:00,150396036642480.0416666667,53,2,36
1503960366,4/20/2016 2:00,150396036642480.0833333333,47,0,0
1503960366,4/20/2016 3:00,150396036642480.125,48,0,0
1503960366,4/20/2016 4:00,150396036642480.1666666667,48,0,0
1503960366,4/20/2016 5:00,150396036642480.2083333333,47,0,0
1503960366,4/20/2016 6:00,150396036642480.25,48,0,0
1503960366,4/20/2016 7:00,150396036642480.2916666667,51,3,29
1503960366,4/20/2016 8:00,150396036642480.3333333333,70,14,264
1503960366,4/20/2016 9:00,150396036642480.375,144,50,1993
1503960366,4/20/2016 10:00,150396036642480.4166666667,79,13,459
1503960366,4/20/2016 11:00,150396036642480.4583333333,58,1,65
1503960366,4/20/2016 12:00,150396036642480.5,64,8,185
1503960366,4/20/2016 13:00,150396036642480.5416666667,61,5,64
1503960366,4/20/2016 14:00,150396036642480.5833333333,113,39,1270
1503960366,4/20/2016 15:00,150396036642480.625,97,21,797
1503960366,4/20/2016 16:00,150396036642480.6666666667,70,11,261
1503960366,4/20/2016 17:00,150396036642480.7083333333,57,2,13
1503960366,4/20/2016 18:00,150396036642480.75,114,32,1308
1503960366,4/20/2016 19:00,150396036642480.7916666667,117,36,1558
1503960366,4/20/2016 20:00,150396036642480.8333333333,80,12,499
1503960366,4/20/2016 21:00,150396036642480.875,83,22,395
1503960366,4/20/2016 22:00,150396036642480.9166666667,62,7,77
1503960366,4/20/2016 23:00,150396036642480.9583333333,120,33,1255
1503960366,4/21/2016 0:00,150396036642481,54,2,17
1503960366,4/21/2016 1:00,150396036642481.0416666667,61,8,129
1503960366,4/21/2016 2:00,150396036642481.0833333333,55,5,81
1503960366,4/21/2016 3:00,150396036642481.125,48,0,0
1503960366,4/21/2016 4:00,150396036642481.1666666667,47,0,0
1503960366,4/21/2016 5:00,150396036642481.2083333333,47,0,0
1503960366,4/21/2016 6:00,150396036642481.25,48,0,0
1503960366,4/21/2016 7:00,150396036642481.2916666667,52,3,38
1503960366,4/21/2016 8:00,150396036642481.3333333333,71,15,245
1503960366,4/21/2016 9:00,150396036642481.375,133,26,1672
1503960366,4/21/2016 10:00,150396036642481.4166666667,77,16,255
1503960366,4/21/2016 11:00,150396036642481.4583333333,55,0,0
1503960366,4/21/2016 12:00,150396036642481.5,73,11,384
1503960366,4/21/2016 13:00,150396036642481.5416666667,113,25,1140
1503960366,4/21/2016 14:00,150396036642481.5833333333,58,2,12
1503960366,4/21/2016 15:00,150396036642481.625,68,8,213
1503960366,4/21/2016 16:00,150396036642481.6666666667,60,4,26
1503960366,4/21/2016 17:00,150396036642481.7083333333,60,5,96
1503960366,4/21/2016 18:00,150396036642481.75,69,9,213
1503960366,4/21/2016 19:00,150396036642481.7916666667,64,8,100
1503960366,4/21/2016 20:00,150396036642481.8333333333,213,92,3541
1503960366,4/21/2016 21:00,150396036642481.875,104,21,970
1503960366,4/21/2016 22:00,150396036642481.9166666667,63,9,89
1503960366,4/21/2016 23:00,150396036642481.9583333333,84,15,598
1503960366,4/22/2016 0:00,150396036642482,47,0,0
1503960366,4/22/2016 1:00,150396036642482.0416666667,47,0,0
1503960366,4/22/2016 2:00,150396036642482.0833333333,47,0,0
1503960366,4/22/2016 3:00,150396036642482.125,47,0,0
1503960366,4/22/2016 4:00,150396036642482.1666666667,47,0,0
1503960366,4/22/2016 5:00,150396036642482.2083333333,47,0,0
1503960366,4/22/2016 6:00,150396036642482.25,47,0,0
1503960366,4/22/2016 7:00,150396036642482.2916666667,47,0,0
1503960366,4/22/2016 8:00,150396036642482.3333333333,47,0,0
1503960366,4/22/2016 9:00,150396036642482.375,65,13,192
1503960366,4/22/2016 10:00,150396036642482.4166666667,54,2,29
1503960366,4/22/2016 11:00,150396036642482.4583333333,102,34,958
1503960366,4/22/2016 12:00,150396036642482.5,57,2,38
1503960366,4/22/2016 13:00,150396036642482.5416666667,60,4,118
1503960366,4/22/2016 14:00,150396036642482.5833333333,54,0,0
1503960366,4/22/2016 15:00,150396036642482.625,66,10,180
1503960366,4/22/2016 16:00,150396036642482.6666666667,58,4,22
1503960366,4/22/2016 17:00,150396036642482.7083333333,104,18,1041
1503960366,4/22/2016 18:00,150396036642482.75,87,23,514
1503960366,4/22/2016 19:00,150396036642482.7916666667,82,16,629
1503960366,4/22/2016 20:00,150396036642482.8333333333,71,13,329
1503960366,4/22/2016 21:00,150396036642482.875,311,159,5934
1503960366,4/22/2016 22:00,150396036642482.9166666667,95,30,855
1503960366,4/22/2016 23:00,150396036642482.9583333333,136,54,1925
1503960366,4/23/2016 0:00,150396036642483,63,9,182
1503960366,4/23/2016 1:00,150396036642483.0416666667,47,0,0
1503960366,4/23/2016 2:00,150396036642483.0833333333,49,1,11
1503960366,4/23/2016 3:00,150396036642483.125,47,0,0
1503960366,4/23/2016 4:00,150396036642483.1666666667,47,0,0
1503960366,4/23/2016 5:00,150396036642483.2083333333,48,0,0
1503960366,4/23/2016 6:00,150396036642483.25,50,2,12
1503960366,4/23/2016 7:00,150396036642483.2916666667,48,0,0
1503960366,4/23/2016 8:00,150396036642483.3333333333,59,8,127
1503960366,4/23/2016 9:00,150396036642483.375,75,17,285
1503960366,4/23/2016 10:00,150396036642483.4166666667,56,4,49
1503960366,4/23/2016 11:00,150396036642483.4583333333,84,11,703
1503960366,4/23/2016 12:00,150396036642483.5,129,49,1597
1503960366,4/23/2016 13:00,150396036642483.5416666667,129,51,1453
1503960366,4/23/2016 14:00,150396036642483.5833333333,78,20,202
1503960366,4/23/2016 15:00,150396036642483.625,73,15,158
1503960366,4/23/2016 16:00,150396036642483.6666666667,140,52,2008
1503960366,4/23/2016 17:00,150396036642483.7083333333,121,26,1472
1503960366,4/23/2016 18:00,150396036642483.75,173,66,2569
1503960366,4/23/2016 19:00,150396036642483.7916666667,51,2,29
1503960366,4/23/2016 20:00,150396036642483.8333333333,63,9,142
1503960366,4/23/2016 21:00,150396036642483.875,162,54,2432
1503960366,4/23/2016 22:00,150396036642483.9166666667,96,25,709
1503960366,4/23/2016 23:00,150396036642483.9583333333,60,6,231
1503960366,4/24/2016 0:00,150396036642484,66,10,141
1503960366,4/24/2016 1:00,150396036642484.0416666667,54,2,42
1503960366,4/24/2016 2:00,150396036642484.0833333333,48,0,0
1503960366,4/24/2016 3:00,150396036642484.125,48,0,0
1503960366,4/24/2016 4:00,150396036642484.1666666667,49,1,8
1503960366,4/24/2016 5:00,150396036642484.2083333333,48,0,0
1503960366,4/24/2016 6:00,150396036642484.25,49,1,7
1503960366,4/24/2016 7:00,150396036642484.2916666667,47,0,0
1503960366,4/24/2016 8:00,150396036642484.3333333333,49,1,8
1503960366,4/24/2016 9:00,150396036642484.375,59,8,76
1503960366,4/24/2016 10:00,150396036642484.4166666667,90,26,492
1503960366,4/24/2016 11:00,150396036642484.4583333333,67,12,149
1503960366,4/24/2016 12:00,150396036642484.5,82,12,548
1503960366,4/24/2016 13:00,150396036642484.5416666667,74,12,394
1503960366,4/24/2016 14:00,150396036642484.5833333333,52,1,26
1503960366,4/24/2016 15:00,150396036642484.625,52,2,27
1503960366,4/24/2016 16:00,150396036642484.6666666667,102,29,885
1503960366,4/24/2016 17:00,150396036642484.7083333333,86,25,411
1503960366,4/24/2016 18:00,150396036642484.75,115,40,911
1503960366,4/24/2016 19:00,150396036642484.7916666667,270,131,4871
1503960366,4/24/2016 20:00,150396036642484.8333333333,76,18,342
1503960366,4/24/2016 21:00,150396036642484.875,74,17,244
1503960366,4/24/2016 22:00,150396036642484.9166666667,61,7,66
1503960366,4/24/2016 23:00,150396036642484.9583333333,72,10,391
1503960366,4/25/2016 0:00,150396036642485,62,8,95
1503960366,4/25/2016 1:00,150396036642485.0416666667,53,3,22
1503960366,4/25/2016 2:00,150396036642485.0833333333,57,6,97
1503960366,4/25/2016 3:00,150396036642485.125,47,0,0
1503960366,4/25/2016 4:00,150396036642485.1666666667,50,2,25
1503960366,4/25/2016 5:00,150396036642485.2083333333,49,1,4
1503960366,4/25/2016 6:00,150396036642485.25,47,0,0
1503960366,4/25/2016 7:00,150396036642485.2916666667,52,3,44
1503960366,4/25/2016 8:00,150396036642485.3333333333,83,22,426
1503960366,4/25/2016 9:00,150396036642485.375,146,46,2041
1503960366,4/25/2016 10:00,150396036642485.4166666667,73,12,258
1503960366,4/25/2016 11:00,150396036642485.4583333333,121,24,1468
1503960366,4/25/2016 12:00,150396036642485.5,92,19,707
1503960366,4/25/2016 13:00,150396036642485.5416666667,75,13,299
1503960366,4/25/2016 14:00,150396036642485.5833333333,62,5,94
1503960366,4/25/2016 15:00,150396036642485.625,76,13,359
1503960366,4/25/2016 16:00,150396036642485.6666666667,71,10,263
1503960366,4/25/2016 17:00,150396036642485.7083333333,67,8,188
1503960366,4/25/2016 18:00,150396036642485.75,61,6,116
1503960366,4/25/2016 19:00,150396036642485.7916666667,182,86,2815
1503960366,4/25/2016 20:00,150396036642485.8333333333,95,30,895
1503960366,4/25/2016 21:00,150396036642485.875,267,132,4895
1503960366,4/25/2016 22:00,150396036642485.9166666667,68,11,188
1503960366,4/25/2016 23:00,150396036642485.9583333333,54,3,56
1503960366,4/26/2016 0:00,150396036642486,56,4,101
1503960366,4/26/2016 1:00,150396036642486.0416666667,66,11,178
1503960366,4/26/2016 2:00,150396036642486.0833333333,51,0,0
1503960366,4/26/2016 3:00,150396036642486.125,64,11,145
1503960366,4/26/2016 4:00,150396036642486.1666666667,48,0,0
1503960366,4/26/2016 5:00,150396036642486.2083333333,49,1,7
1503960366,4/26/2016 6:00,150396036642486.25,48,0,0
1503960366,4/26/2016 7:00,150396036642486.2916666667,52,3,28
1503960366,4/26/2016 8:00,150396036642486.3333333333,67,13,173
1503960366,4/26/2016 9:00,150396036642486.375,139,31,1826
1503960366,4/26/2016 10:00,150396036642486.4166666667,92,22,666
1503960366,4/26/2016 11:00,150396036642486.4583333333,78,17,266
1503960366,4/26/2016 12:00,150396036642486.5,74,10,415
1503960366,4/26/2016 13:00,150396036642486.5416666667,126,42,1571
1503960366,4/26/2016 14:00,150396036642486.5833333333,142,60,1998
1503960366,4/26/2016 15:00,150396036642486.625,74,9,323
1503960366,4/26/2016 16:00,150396036642486.6666666667,93,22,697
1503960366,4/26/2016 17:00,150396036642486.7083333333,60,5,143
1503960366,4/26/2016 18:00,150396036642486.75,169,72,2513
1503960366,4/26/2016 19:00,150396036642486.7916666667,73,15,148
1503960366,4/26/2016 20:00,150396036642486.8333333333,127,26,1649
1503960366,4/26/2016 21:00,150396036642486.875,79,14,450
1503960366,4/26/2016 22:00,150396036642486.9166666667,66,9,148
1503960366,4/26/2016 23:00,150396036642486.9583333333,80,21,310
1503960366,4/27/2016 0:00,150396036642487,68,10,277
1503960366,4/27/2016 1:00,150396036642487.0416666667,59,5,60
1503960366,4/27/2016 2:00,150396036642487.0833333333,53,2,17
1503960366,4/27/2016 3:00,150396036642487.125,47,0,0
1503960366,4/27/2016 4:00,150396036642487.1666666667,47,0,0
1503960366,4/27/2016 5:00,150396036642487.2083333333,47,0,0
1503960366,4/27/2016 6:00,150396036642487.25,47,0,0
1503960366,4/27/2016 7:00,150396036642487.2916666667,47,0,0
1503960366,4/27/2016 8:00,150396036642487.3333333333,47,0,0
1503960366,4/27/2016 9:00,150396036642487.375,149,33,1916
1503960366,4/27/2016 10:00,150396036642487.4166666667,93,27,502
1503960366,4/27/2016 11:00,150396036642487.4583333333,100,23,797
1503960366,4/27/2016 12:00,150396036642487.5,89,12,701
1503960366,4/27/2016 13:00,150396036642487.5416666667,76,13,319
1503960366,4/27/2016 14:00,150396036642487.5833333333,150,35,1932
1503960366,4/27/2016 15:00,150396036642487.625,63,6,59
1503960366,4/27/2016 16:00,150396036642487.6666666667,64,7,98
1503960366,4/27/2016 17:00,150396036642487.7083333333,73,13,261
1503960366,4/27/2016 18:00,150396036642487.75,178,73,2714
1503960366,4/27/2016 19:00,150396036642487.7916666667,318,150,5786
1503960366,4/27/2016 20:00,150396036642487.8333333333,174,70,2420
1503960366,4/27/2016 21:00,150396036642487.875,76,20,266
1503960366,4/27/2016 22:00,150396036642487.9166666667,47,0,0
1503960366,4/27/2016 23:00,150396036642487.9583333333,47,0,0
1503960366,4/28/2016 0:00,150396036642488,47,0,0
1503960366,4/28/2016 1:00,150396036642488.0416666667,62,10,127
1503960366,4/28/2016 2:00,150396036642488.0833333333,48,0,0
1503960366,4/28/2016 3:00,150396036642488.125,47,0,0
1503960366,4/28/2016 4:00,150396036642488.1666666667,48,0,0
1503960366,4/28/2016 5:00,150396036642488.2083333333,47,0,0
1503960366,4/28/2016 6:00,150396036642488.25,48,0,0
1503960366,4/28/2016 7:00,150396036642488.2916666667,49,1,14
1503960366,4/28/2016 8:00,150396036642488.3333333333,63,11,128
1503960366,4/28/2016 9:00,150396036642488.375,116,38,1192
1503960366,4/28/2016 10:00,150396036642488.4166666667,105,19,987
1503960366,4/28/2016 11:00,150396036642488.4583333333,73,10,288
1503960366,4/28/2016 12:00,150396036642488.5,78,16,317
1503960366,4/28/2016 13:00,150396036642488.5416666667,108,33,1144
1503960366,4/28/2016 14:00,150396036642488.5833333333,124,47,1512
1503960366,4/28/2016 15:00,150396036642488.625,61,5,115
1503960366,4/28/2016 16:00,150396036642488.6666666667,81,10,554
1503960366,4/28/2016 17:00,150396036642488.7083333333,72,11,235
1503960366,4/28/2016 18:00,150396036642488.75,138,56,1829
1503960366,4/28/2016 19:00,150396036642488.7916666667,56,1,13
1503960366,4/28/2016 20:00,150396036642488.8333333333,151,50,2122
1503960366,4/28/2016 21:00,150396036642488.875,103,21,986
1503960366,4/28/2016 22:00,150396036642488.9166666667,55,2,16
1503960366,4/28/2016 23:00,150396036642488.9583333333,121,48,1512
1503960366,4/29/2016 0:00,150396036642489,65,9,202
1503960366,4/29/2016 1:00,150396036642489.0416666667,49,0,0
1503960366,4/29/2016 2:00,150396036642489.0833333333,54,4,71
1503960366,4/29/2016 3:00,150396036642489.125,47,0,0
1503960366,4/29/2016 4:00,150396036642489.1666666667,47,0,0
1503960366,4/29/2016 5:00,150396036642489.2083333333,48,0,0
1503960366,4/29/2016 6:00,150396036642489.25,47,0,0
1503960366,4/29/2016 7:00,150396036642489.2916666667,52,3,27
1503960366,4/29/2016 8:00,150396036642489.3333333333,67,13,201
1503960366,4/29/2016 9:00,150396036642489.375,142,33,1820
1503960366,4/29/2016 10:00,150396036642489.4166666667,60,4,44
1503960366,4/29/2016 11:00,150396036642489.4583333333,60,4,104
1503960366,4/29/2016 12:00,150396036642489.5,65,6,214
1503960366,4/29/2016 13:00,150396036642489.5416666667,62,6,41
1503960366,4/29/2016 14:00,150396036642489.5833333333,136,56,1711
1503960366,4/29/2016 15:00,150396036642489.625,110,23,1076
1503960366,4/29/2016 16:00,150396036642489.6666666667,73,10,285
1503960366,4/29/2016 17:00,150396036642489.7083333333,75,9,380
1503960366,4/29/2016 18:00,150396036642489.75,60,5,118
1503960366,4/29/2016 19:00,150396036642489.7916666667,71,11,267
1503960366,4/29/2016 20:00,150396036642489.8333333333,80,16,386
1503960366,4/29/2016 21:00,150396036642489.875,118,20,1366
1503960366,4/29/2016 22:00,150396036642489.9166666667,111,27,1111
1503960366,4/29/2016 23:00,150396036642489.9583333333,140,56,1757
1503960366,4/30/2016 0:00,150396036642490,51,1,19
1503960366,4/30/2016 1:00,150396036642490.0416666667,57,7,65
1503960366,4/30/2016 2:00,150396036642490.0833333333,47,0,0
